,name,score,loot,num_dangers,num_players,expected_value,leader_score,prob_dying,extra,num_artifacts,round_number,decision
77,B,12,0,1,4,4.275862068965517,19,0.06896551724137931,0,0,4,1
81,B,12,0,2,4,4.428571428571429,19,0.14285714285714285,0,0,4,1
85,B,12,0,2,3,4.592592592592593,19,0.14814814814814814,0,1,4,1
88,B,12,3,2,3,4.423076923076923,19,0.15384615384615385,0,1,4,1
91,B,12,3,3,3,4.6,19,0.24,0,1,4,1
94,B,12,7,3,3,4.208333333333333,19,0.25,2,1,4,1
97,B,12,8,3,3,4.173913043478261,19,0.2608695652173913,4,1,4,1
100,B,12,8,4,3,4.363636363636363,19,0.36363636363636365,4,1,4,0
104,B,29,0,4,3,4.363636363636363,19,0.36363636363636365,4,1,5,1
109,B,29,0,1,5,4.275862068965517,29,0.06896551724137931,0,0,5,1
114,B,29,0,2,5,4.428571428571429,29,0.14285714285714285,0,0,5,1
119,B,29,0,3,5,4.592592592592593,29,0.2222222222222222,0,0,5,1
124,B,29,0,4,4,4.769230769230769,29,0.3076923076923077,0,0,5,1
3,D,0,0,0,0,0,0,0,0,0,1,1
6,D,0,1,0,3,4.172413793103448,0,0.0,0,0,1,1
9,D,0,1,1,3,4.321428571428571,0,0.07142857142857142,0,0,1,1
14,D,0,0,1,3,4.321428571428571,0,0.07142857142857142,0,0,2,0
25,D,0,0,1,3,4.321428571428571,0,0.07142857142857142,0,0,3,0
38,D,0,0,1,3,4.321428571428571,0,0.07142857142857142,0,0,4,1
43,D,0,0,0,5,4.206896551724138,0,0.0,2,0,4,1
48,D,0,0,1,5,4.357142857142857,0,0.07142857142857142,2,0,4,1
51,D,0,4,1,3,4.0,1,0.07407407407407407,2,0,4,1
54,D,0,6,1,3,3.8846153846153846,1,0.07692307692307693,3,0,4,1
57,D,0,6,2,3,4.04,1,0.16,3,0,4,1
60,D,0,6,2,3,4.208333333333333,1,0.16666666666666666,3,1,4,1
63,D,0,6,2,3,4.391304347826087,1,0.17391304347826086,3,2,4,1
65,D,0,11,2,2,4.090909090909091,19,0.18181818181818182,1,0,4,1
67,D,0,13,2,2,4.095238095238095,19,0.19047619047619047,1,0,4,1
69,D,0,13,3,2,4.3,19,0.3,1,0,4,1
71,D,0,21,3,2,3.6315789473684212,19,0.3157894736842105,2,0,4,0
76,D,23,0,3,2,3.6315789473684212,19,0.3157894736842105,2,0,5,1
81,D,23,0,0,5,4.241379310344827,23,0.0,1,0,5,1
86,D,23,1,0,5,4.142857142857143,23,0.0,3,0,5,1
91,D,23,1,1,5,4.296296296296297,23,0.07407407407407407,3,0,5,1
96,D,23,1,2,4,4.461538461538462,23,0.15384615384615385,0,0,5,1
100,D,23,2,2,4,4.36,23,0.16,3,0,5,1
104,D,23,2,2,4,4.541666666666667,23,0.16666666666666666,3,1,5,1
106,D,23,4,2,2,4.565217391304348,23,0.17391304347826086,0,1,5,1
108,D,23,5,2,2,4.681818181818182,23,0.18181818181818182,0,1,5,1
110,D,23,5,3,2,4.904761904761905,23,0.2857142857142857,0,1,5,1
112,D,23,5,4,2,5.15,23,0.4,0,1,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,3,0,5,3.7586206896551726,0,0.0,0,0,1,1
14,E,0,3,0,5,3.892857142857143,0,0.0,0,1,1,1
19,E,0,4,0,5,3.8518518518518516,0,0.0,0,1,1,1
24,E,0,5,0,5,3.6538461538461537,0,0.0,4,1,1,1
29,E,0,5,0,5,3.72,0,0.0,6,1,1,1
31,E,0,5,1,2,3.875,7,0.08333333333333333,0,1,1,1
33,E,0,10,1,2,3.5652173913043477,7,0.08695652173913043,1,1,1,1
35,E,0,10,2,2,3.727272727272727,7,0.18181818181818182,1,1,1,1
37,E,0,10,3,2,3.9047619047619047,7,0.2857142857142857,1,1,1,1
38,E,0,14,3,1,3.9,16,0.3,0,0,1,1
39,E,0,19,3,1,3.8421052631578947,16,0.3157894736842105,0,0,1,0
44,E,19,0,3,1,3.8421052631578947,16,0.3157894736842105,0,0,2,1
49,E,19,0,0,5,4.275862068965517,19,0.0,0,1,2,1
54,E,19,0,1,5,4.428571428571429,19,0.07142857142857142,0,1,2,1
58,E,19,0,2,4,4.592592592592593,21,0.14814814814814814,0,0,2,1
60,E,19,2,2,2,4.576923076923077,21,0.15384615384615385,1,0,2,1
62,E,19,2,3,2,4.76,21,0.24,1,0,2,1
64,E,19,5,3,2,4.666666666666667,21,0.25,2,0,2,1
66,E,19,5,4,2,4.869565217391305,21,0.34782608695652173,2,0,2,1
68,E,19,5,5,2,5.090909090909091,21,0.45454545454545453,2,0,2,1
73,E,19,0,5,2,5.090909090909091,21,0.45454545454545453,2,0,3,1
78,E,19,0,1,5,4.275862068965517,21,0.06896551724137931,0,0,3,1
82,E,19,0,2,4,4.428571428571429,21,0.14285714285714285,0,0,3,1
84,E,19,3,2,2,4.333333333333333,21,0.14814814814814814,1,0,3,1
86,E,19,7,2,2,4.153846153846154,21,0.15384615384615385,2,0,3,1
88,E,19,7,2,2,4.32,21,0.16,2,1,3,1
93,E,19,0,2,2,4.32,21,0.16,2,1,4,1
97,E,19,0,0,4,4.275862068965517,21,0.0,0,1,4,1
101,E,19,0,1,4,4.428571428571429,21,0.07142857142857142,0,1,4,1
105,E,19,1,1,4,4.333333333333333,21,0.07407407407407407,3,1,4,0
122,E,33,0,1,4,4.333333333333333,21,0.07407407407407407,3,1,5,1
126,E,33,4,0,4,3.689655172413793,33,0.0,1,0,5,1
130,E,33,4,0,4,3.8214285714285716,33,0.0,1,1,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,0,0,5,4.275862068965517,0,0.0,0,1,1,1
10,A,0,0,0,5,4.285714285714286,0,0.0,4,1,1,1
15,A,0,0,1,5,4.444444444444445,0,0.07407407407407407,4,1,1,1
20,A,0,0,2,4,4.615384615384615,9,0.15384615384615385,0,0,1,1
24,A,0,5,2,3,4.2,9,0.16,0,0,1,1
27,A,0,0,2,3,4.2,9,0.16,0,0,2,1
32,A,0,0,1,5,4.275862068965517,9,0.06896551724137931,0,0,2,1
37,A,0,0,1,4,4.428571428571429,9,0.07142857142857142,0,1,2,1
41,A,0,2,1,4,4.185185185185185,9,0.07407407407407407,3,1,2,0
53,A,10,0,1,4,4.185185185185185,9,0.07407407407407407,3,1,3,1
58,A,10,0,1,4,4.275862068965517,10,0.06896551724137931,0,0,3,1
62,A,10,0,2,4,4.428571428571429,10,0.14285714285714285,0,0,3,1
66,A,10,3,2,3,4.2592592592592595,10,0.14814814814814814,0,0,3,0
73,A,13,0,2,3,4.2592592592592595,10,0.14814814814814814,0,0,4,1
78,A,13,1,0,5,4.0344827586206895,13,0.0,2,0,4,1
83,A,13,1,1,4,4.178571428571429,13,0.07142857142857142,0,0,4,1
87,A,13,4,1,3,3.925925925925926,13,0.07407407407407407,2,0,4,1
90,A,13,4,2,3,4.076923076923077,13,0.15384615384615385,2,0,4,1
93,A,13,0,2,3,4.076923076923077,13,0.15384615384615385,2,0,5,1
98,A,13,0,1,4,4.275862068965517,13,0.06896551724137931,0,0,5,1
102,A,13,3,1,4,3.892857142857143,13,0.07142857142857142,3,0,5,1
106,A,13,3,2,4,4.037037037037037,13,0.14814814814814814,3,0,5,1
110,A,13,3,3,4,4.1923076923076925,13,0.23076923076923078,3,0,5,1
114,A,13,3,3,4,4.28,13,0.24,5,0,5,1
118,A,13,5,3,4,4.083333333333333,13,0.25,6,0,5,1
122,A,13,5,4,4,4.260869565217392,13,0.34782608695652173,6,0,5,1
126,A,13,9,4,3,3.8636363636363638,16,0.36363636363636365,1,0,5,1
129,A,13,14,4,1,3.8095238095238093,16,0.38095238095238093,1,0,5,1
130,A,13,14,5,1,4.0,16,0.5,1,0,5,1
131,A,13,28,5,1,3.473684210526316,16,0.5263157894736842,1,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,B,0,0,1,4,4.392857142857143,0,0.07142857142857142,1,0,1,1
14,B,0,0,2,4,4.555555555555555,0,0.14814814814814814,1,0,1,1
18,B,0,0,3,4,4.730769230769231,0,0.23076923076923078,1,0,1,1
22,B,0,3,3,4,4.36,0,0.24,3,0,1,1
26,B,0,3,3,4,4.416666666666667,0,0.25,6,0,1,1
30,B,0,6,3,3,4.130434782608695,9,0.2608695652173913,2,0,1,1
33,B,0,7,3,3,4.136363636363637,9,0.2727272727272727,3,0,1,1
36,B,0,0,3,3,4.136363636363637,9,0.2727272727272727,3,0,2,1
40,B,0,0,0,4,4.275862068965517,9,0.0,0,1,2,1
44,B,0,0,1,4,4.428571428571429,9,0.07142857142857142,0,1,2,1
48,B,0,1,1,4,4.407407407407407,9,0.07407407407407407,1,1,2,1
52,B,0,3,1,4,4.153846153846154,9,0.07692307692307693,4,1,2,1
56,B,0,5,1,4,3.88,9,0.08,7,1,2,1
60,B,0,10,1,1,3.8333333333333335,16,0.08333333333333333,1,1,2,1
61,B,0,10,2,1,4.0,16,0.17391304347826086,1,1,2,1
62,B,0,25,2,1,3.5,16,0.18181818181818182,1,1,2,0
64,B,31,0,2,1,3.5,16,0.18181818181818182,1,1,3,1
69,B,31,0,1,5,4.275862068965517,31,0.06896551724137931,0,0,3,1
74,B,31,0,1,5,4.428571428571429,31,0.07142857142857142,0,1,3,1
79,B,31,0,1,3,4.592592592592593,31,0.07407407407407407,0,2,3,1
82,B,31,0,1,3,4.769230769230769,31,0.07692307692307693,0,3,3,1
85,B,31,0,2,3,4.96,31,0.16,0,3,3,0
90,B,41,0,2,3,4.96,31,0.16,0,3,4,0
109,B,41,0,2,3,4.96,31,0.16,0,3,5,0
1,B,0,0,0,0,0,0,0,0,0,1,0
21,B,0,0,0,0,0.0,0,0.0,0,0,2,1
25,B,0,1,0,4,4.137931034482759,5,0.0,0,0,2,1
29,B,0,1,1,3,4.285714285714286,5,0.07142857142857142,0,0,2,1
32,B,0,3,1,3,4.185185185185185,5,0.07407407407407407,1,0,2,1
35,B,0,7,1,3,3.8076923076923075,5,0.07692307692307693,3,0,2,1
38,B,0,7,2,3,3.96,5,0.16,3,0,2,1
41,B,0,7,2,3,4.041666666666667,5,0.16666666666666666,5,0,2,1
44,B,0,9,2,3,3.9130434782608696,5,0.17391304347826086,6,0,2,1
47,B,0,9,2,2,4.045454545454546,18,0.18181818181818182,1,0,2,1
49,B,0,9,2,1,4.238095238095238,18,0.19047619047619047,0,1,2,1
50,B,0,20,2,1,3.9,18,0.2,0,1,2,1
51,B,0,25,2,1,3.8421052631578947,18,0.21052631578947367,0,1,2,0
53,B,30,0,2,1,3.8421052631578947,18,0.21052631578947367,0,1,3,1
58,B,30,0,1,5,4.275862068965517,30,0.06896551724137931,0,0,3,1
63,B,30,0,1,5,4.275862068965517,30,0.06896551724137931,0,0,4,0
99,B,30,0,1,5,4.275862068965517,30,0.06896551724137931,0,0,5,1
103,B,30,3,0,3,3.896551724137931,30,0.0,2,0,5,1
106,B,30,3,1,3,4.035714285714286,30,0.07142857142857142,2,0,5,1
109,B,30,3,2,2,4.185185185185185,30,0.14814814814814814,0,0,5,1
111,B,30,3,2,2,4.346153846153846,30,0.15384615384615385,0,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
12,D,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,2,1
17,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,2,0
25,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,3,1
30,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,3,1
35,D,0,0,1,5,4.285714285714286,0,0.07142857142857142,4,0,3,1
40,D,0,1,1,5,4.185185185185185,0,0.07407407407407407,6,0,3,1
45,D,0,1,1,5,4.346153846153846,0,0.07692307692307693,6,1,3,1
50,D,0,1,1,5,4.52,0,0.08,6,2,3,1
53,D,0,6,1,2,4.25,3,0.08333333333333333,1,2,3,1
55,D,0,12,1,2,3.869565217391304,3,0.08695652173913043,2,2,3,1
57,D,0,12,2,2,4.045454545454546,3,0.18181818181818182,2,2,3,1
59,D,0,13,2,2,4.142857142857143,3,0.19047619047619047,2,2,3,0
64,D,35,0,2,2,4.142857142857143,3,0.19047619047619047,2,2,4,0
71,D,35,0,2,2,4.142857142857143,3,0.19047619047619047,2,2,5,1
74,D,35,0,1,3,4.275862068965517,35,0.06896551724137931,0,0,5,1
77,D,35,2,1,3,4.178571428571429,35,0.07142857142857142,1,0,5,1
80,D,35,2,2,3,4.333333333333333,35,0.14814814814814814,1,0,5,1
83,D,35,5,2,3,4.076923076923077,35,0.15384615384615385,3,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,1,0,5,4.103448275862069,0,0.0,0,0,1,1
12,C,0,1,0,5,4.142857142857143,0,0.0,3,0,1,1
17,C,0,1,1,4,4.296296296296297,4,0.07407407407407407,0,0,1,1
21,C,0,1,1,4,4.461538461538462,4,0.07692307692307693,0,1,1,1
25,C,0,4,1,4,4.12,4,0.08,1,1,1,0
41,C,10,0,1,4,4.12,4,0.08,1,1,2,1
46,C,10,0,1,5,4.275862068965517,10,0.06896551724137931,0,0,2,1
51,C,10,0,2,4,4.428571428571429,10,0.14285714285714285,0,0,2,1
55,C,10,0,3,4,4.592592592592593,10,0.2222222222222222,0,0,2,1
59,C,10,0,3,4,4.769230769230769,10,0.23076923076923078,0,1,2,1
63,C,10,0,4,4,4.96,10,0.32,0,1,2,1
67,C,10,0,4,4,4.96,10,0.32,0,1,3,1
72,C,10,2,0,5,3.896551724137931,10,0.0,1,0,3,1
76,C,10,2,1,4,4.035714285714286,10,0.07142857142857142,0,0,3,1
80,C,10,2,2,4,4.185185185185185,10,0.14814814814814814,0,0,3,0
91,C,12,0,2,4,4.185185185185185,10,0.14814814814814814,0,0,4,1
96,C,12,1,0,5,4.103448275862069,12,0.0,0,0,4,1
101,C,12,1,0,4,4.142857142857143,12,0.0,3,0,4,1
105,C,12,3,0,4,3.962962962962963,12,0.0,4,0,4,1
109,C,12,3,1,4,4.115384615384615,12,0.07692307692307693,4,0,4,1
113,C,12,0,1,4,4.115384615384615,12,0.07692307692307693,4,0,5,1
118,C,12,1,0,5,3.9655172413793105,12,0.0,4,0,5,1
123,C,12,2,0,4,3.857142857142857,12,0.0,3,0,5,1
127,C,12,2,1,4,4.0,12,0.07407407407407407,3,0,5,1
131,C,12,2,2,4,4.153846153846154,12,0.15384615384615385,3,0,5,1
135,C,12,2,3,4,4.32,12,0.24,3,0,5,1
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,B,0,1,1,5,4.178571428571429,0,0.07142857142857142,2,0,1,1
16,B,0,1,2,5,4.333333333333333,0,0.14814814814814814,2,0,1,1
21,B,0,1,2,4,4.423076923076923,3,0.15384615384615385,2,0,1,1
25,B,0,1,3,3,4.6,3,0.24,0,0,1,1
28,B,0,2,3,3,4.666666666666667,3,0.25,0,0,1,1
31,B,0,2,3,2,4.869565217391305,3,0.2608695652173913,0,1,1,1
33,B,0,2,4,2,5.090909090909091,3,0.36363636363636365,0,1,1,1
35,B,0,9,4,2,4.666666666666667,3,0.38095238095238093,0,1,1,0
37,B,9,0,4,2,4.666666666666667,3,0.38095238095238093,0,1,2,1
42,B,9,0,1,5,4.275862068965517,9,0.06896551724137931,0,0,2,1
47,B,9,1,1,5,4.25,9,0.07142857142857142,0,0,2,1
52,B,9,1,2,5,4.407407407407407,9,0.14814814814814814,0,0,2,1
57,B,9,3,2,5,4.076923076923077,9,0.15384615384615385,3,0,2,1
62,B,9,3,3,5,4.24,9,0.24,3,0,2,1
67,B,9,3,3,5,4.416666666666667,9,0.25,3,1,2,1
72,B,9,0,3,5,4.416666666666667,9,0.25,3,1,3,1
76,B,9,0,1,4,4.275862068965517,14,0.06896551724137931,0,0,3,1
80,B,9,4,1,3,3.9285714285714284,14,0.07142857142857142,2,0,3,0
92,B,15,0,1,3,3.9285714285714284,14,0.07142857142857142,2,0,4,1
97,B,15,3,0,3,3.896551724137931,32,0.0,2,0,4,1
99,B,15,3,0,2,4.035714285714286,32,0.0,0,1,4,1
101,B,15,7,0,2,3.8518518518518516,32,0.0,1,1,4,0
107,B,33,0,0,2,3.8518518518518516,32,0.0,1,1,5,1
112,B,33,0,0,5,4.275862068965517,33,0.0,0,1,5,1
117,B,33,0,1,5,4.428571428571429,33,0.07142857142857142,0,1,5,1
122,B,33,0,2,3,4.592592592592593,33,0.14814814814814814,0,1,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
12,C,0,0,1,5,4.357142857142857,0,0.07142857142857142,2,0,1,1
17,C,0,0,2,5,4.518518518518518,0,0.14814814814814814,2,0,1,1
22,C,0,0,2,5,4.6923076923076925,0,0.15384615384615385,2,1,1,1
27,C,0,1,2,5,4.68,0,0.16,2,1,1,1
32,C,0,1,2,5,4.875,0,0.16666666666666666,2,2,1,1
36,C,0,1,3,4,5.086956521739131,13,0.2608695652173913,0,0,1,1
40,C,0,3,3,4,4.818181818181818,13,0.2727272727272727,3,0,1,1
44,C,0,3,4,4,5.0476190476190474,13,0.38095238095238093,3,0,1,1
48,C,0,3,4,2,5.3,13,0.4,0,1,1,1
51,C,0,0,4,2,5.3,13,0.4,0,1,2,1
56,C,0,4,0,4,3.689655172413793,13,0.0,1,0,2,1
60,C,0,4,0,4,3.7142857142857144,13,0.0,4,0,2,1
64,C,0,4,1,3,3.8518518518518516,13,0.07407407407407407,0,0,2,1
67,C,0,4,2,3,4.0,13,0.15384615384615385,0,0,2,1
70,C,0,7,2,3,3.72,13,0.16,2,0,2,1
73,C,0,7,2,3,3.7916666666666665,13,0.16666666666666666,4,0,2,1
75,C,0,7,2,2,3.9565217391304346,13,0.17391304347826086,0,1,2,0
79,C,12,0,2,2,3.9565217391304346,13,0.17391304347826086,0,1,3,1
84,C,12,0,1,5,4.275862068965517,13,0.06896551724137931,0,0,3,1
89,C,12,0,1,4,4.428571428571429,13,0.07142857142857142,0,1,3,1
92,C,12,4,1,3,4.074074074074074,21,0.07407407407407407,2,0,3,1
95,C,12,7,1,3,3.8076923076923075,21,0.07692307692307693,4,0,3,1
98,C,12,7,2,3,3.96,21,0.16,4,0,3,0
104,C,23,0,2,3,3.96,21,0.16,4,0,4,1
109,C,23,0,1,5,4.275862068965517,23,0.06896551724137931,0,0,4,1
114,C,23,0,2,4,4.428571428571429,23,0.14285714285714285,0,0,4,1
118,C,23,0,3,4,4.592592592592593,23,0.2222222222222222,0,0,4,1
121,C,23,1,3,3,4.576923076923077,23,0.23076923076923078,2,0,4,1
124,C,23,4,3,3,4.32,23,0.24,4,0,4,1
127,C,23,7,3,2,4.208333333333333,23,0.25,1,0,4,1
128,C,23,7,4,1,4.391304347826087,29,0.34782608695652173,0,0,4,1
129,C,23,7,5,1,4.590909090909091,29,0.45454545454545453,0,0,4,1
130,C,23,20,5,1,4.190476190476191,29,0.47619047619047616,0,0,4,0
133,C,43,0,5,1,4.190476190476191,29,0.47619047619047616,0,0,5,1
138,C,43,0,1,5,4.275862068965517,43,0.06896551724137931,0,0,5,1
142,C,43,3,1,3,4.035714285714286,43,0.07142857142857142,2,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,1,0,3,4.172413793103448,0,0.0,0,0,1,1
9,B,0,1,1,3,4.321428571428571,0,0.07142857142857142,0,0,1,1
12,B,0,4,1,3,4.148148148148148,0,0.07407407407407407,0,0,1,1
15,B,0,6,1,2,4.115384615384615,4,0.07692307692307693,1,0,1,1
17,B,0,6,2,2,4.28,4,0.16,1,0,1,1
19,B,0,6,3,2,4.458333333333333,4,0.25,1,0,1,1
21,B,0,0,3,2,4.458333333333333,4,0.25,1,0,2,1
26,B,0,0,1,5,4.275862068965517,7,0.06896551724137931,0,0,2,1
31,B,0,1,1,5,4.107142857142857,7,0.07142857142857142,4,0,2,1
36,B,0,2,1,5,4.0,7,0.07407407407407407,6,0,2,1
40,B,0,2,2,4,4.153846153846154,15,0.15384615384615385,0,0,2,1
44,B,0,5,2,4,3.76,15,0.16,2,0,2,1
48,B,0,6,2,4,3.7083333333333335,15,0.16666666666666666,3,0,2,1
52,B,0,6,3,4,3.869565217391304,15,0.2608695652173913,3,0,2,1
56,B,0,6,4,4,4.045454545454546,15,0.36363636363636365,3,0,2,0
61,B,9,0,4,4,4.045454545454546,15,0.36363636363636365,3,0,3,1
66,B,9,0,1,5,4.275862068965517,15,0.06896551724137931,0,0,3,1
71,B,9,0,2,5,4.428571428571429,15,0.14285714285714285,0,0,3,1
76,B,9,0,3,4,4.592592592592593,15,0.2222222222222222,0,0,3,1
80,B,9,0,4,4,4.769230769230769,15,0.3076923076923077,0,0,3,1
84,B,9,2,4,3,4.68,15,0.32,1,0,3,1
86,B,9,3,4,2,4.791666666666667,18,0.3333333333333333,0,0,3,1
89,B,9,0,4,2,4.791666666666667,18,0.3333333333333333,0,0,4,1
94,B,9,1,0,5,4.103448275862069,18,0.0,0,0,4,1
99,B,9,1,1,4,4.25,18,0.07142857142857142,0,0,4,1
103,B,9,1,2,4,4.407407407407407,18,0.14814814814814814,0,0,4,1
107,B,9,1,3,4,4.576923076923077,18,0.23076923076923078,0,0,4,1
111,B,9,3,3,2,4.56,18,0.24,1,0,4,1
113,B,9,3,4,2,4.75,18,0.3333333333333333,1,0,4,1
115,B,9,11,4,2,4.217391304347826,18,0.34782608695652173,2,0,4,1
117,B,9,12,4,2,4.318181818181818,18,0.36363636363636365,2,0,4,0
119,B,23,0,4,2,4.318181818181818,18,0.36363636363636365,2,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
7,C,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
12,C,0,1,1,5,4.178571428571429,0,0.07142857142857142,2,0,1,1
17,C,0,1,1,5,4.333333333333333,0,0.07407407407407407,2,1,1,1
22,C,0,1,2,5,4.5,0,0.15384615384615385,2,1,1,0
39,C,8,0,2,5,4.5,0,0.15384615384615385,2,1,2,1
44,C,8,0,1,5,4.275862068965517,8,0.06896551724137931,0,0,2,1
48,C,8,0,2,4,4.428571428571429,8,0.14285714285714285,0,0,2,1
52,C,8,0,3,4,4.592592592592593,8,0.2222222222222222,0,0,2,0
66,C,8,0,3,4,4.592592592592593,8,0.2222222222222222,0,0,3,1
70,C,8,0,1,4,4.275862068965517,8,0.06896551724137931,0,0,3,1
74,C,8,3,1,3,4.035714285714286,8,0.07142857142857142,2,0,3,1
77,C,8,4,1,3,4.074074074074074,8,0.07407407407407407,2,0,3,1
80,C,8,4,2,3,4.230769230769231,8,0.15384615384615385,2,0,3,1
83,C,8,6,2,3,4.12,8,0.16,3,0,3,1
86,C,8,6,3,3,4.291666666666667,8,0.25,3,0,3,1
89,C,8,6,4,3,4.478260869565218,8,0.34782608695652173,3,0,3,0
95,C,17,0,4,3,4.478260869565218,8,0.34782608695652173,3,0,4,1
100,C,17,1,0,5,3.9655172413793105,17,0.0,4,0,4,1
105,C,17,1,1,5,4.107142857142857,17,0.07142857142857142,4,0,4,0
118,C,22,0,1,5,4.107142857142857,17,0.07142857142857142,4,0,5,1
123,C,22,0,1,4,4.275862068965517,22,0.06896551724137931,0,0,5,1
127,C,22,0,1,4,4.428571428571429,22,0.07142857142857142,0,1,5,1
131,C,22,0,2,4,4.592592592592593,22,0.14814814814814814,0,1,5,1
135,C,22,1,2,4,4.576923076923077,22,0.15384615384615385,1,1,5,1
139,C,22,1,2,4,4.64,22,0.16,4,1,5,1
143,C,22,4,2,3,4.458333333333333,22,0.16666666666666666,0,0,5,1
145,C,22,7,2,2,4.3478260869565215,22,0.17391304347826086,1,0,5,1
147,C,22,10,2,2,4.2272727272727275,22,0.18181818181818182,2,0,5,1
148,C,22,10,2,1,4.428571428571429,22,0.19047619047619047,0,1,5,1
149,C,22,11,2,1,4.6,22,0.2,0,1,5,1
150,C,22,11,3,1,4.842105263157895,22,0.3157894736842105,0,1,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
14,E,0,0,2,5,4.428571428571429,0,0.14285714285714285,0,0,1,1
19,E,0,0,2,5,4.481481481481482,0,0.14814814814814814,3,0,1,1
23,E,0,1,2,4,4.384615384615385,3,0.15384615384615385,3,0,1,1
27,E,0,3,2,4,4.2,3,0.16,4,0,1,1
31,E,0,3,3,4,4.375,3,0.25,4,0,1,1
35,E,0,6,3,4,3.9565217391304346,3,0.2608695652173913,6,0,1,1
38,E,0,6,3,3,4.136363636363637,12,0.2727272727272727,0,1,1,1
41,E,0,9,3,3,3.8095238095238093,12,0.2857142857142857,2,1,1,1
44,E,0,9,4,3,4.0,12,0.4,2,1,1,0
49,E,16,0,4,3,4.0,12,0.4,2,1,2,1
54,E,16,1,0,5,4.0344827586206895,16,0.0,2,0,2,0
73,E,19,0,0,5,4.0344827586206895,16,0.0,2,0,3,1
77,E,19,0,1,4,4.275862068965517,19,0.06896551724137931,0,0,3,1
81,E,19,2,1,4,4.107142857142857,19,0.07142857142857142,1,0,3,1
85,E,19,2,2,4,4.2592592592592595,19,0.14814814814814814,1,0,3,1
89,E,19,2,2,4,4.423076923076923,19,0.15384615384615385,1,1,3,1
93,E,19,2,3,4,4.6,19,0.24,1,1,3,1
96,E,19,2,4,3,4.791666666666667,19,0.3333333333333333,0,0,3,1
99,E,19,2,5,3,5.0,19,0.43478260869565216,0,0,3,1
104,E,19,0,5,3,5.0,19,0.43478260869565216,0,0,4,1
109,E,19,0,1,5,4.275862068965517,19,0.06896551724137931,0,0,4,1
114,E,19,1,1,5,4.178571428571429,19,0.07142857142857142,2,0,4,1
119,E,19,2,1,5,4.0,19,0.07407407407407407,6,0,4,1
124,E,19,2,1,5,4.115384615384615,19,0.07692307692307693,7,0,4,1
128,E,19,3,1,4,4.12,19,0.08,0,0,4,1
132,E,19,3,2,4,4.291666666666667,19,0.16666666666666666,0,0,4,1
136,E,19,6,2,4,3.8260869565217392,19,0.17391304347826086,3,0,4,1
139,E,19,6,3,3,4.0,26,0.2727272727272727,0,0,4,1
142,E,19,6,4,3,4.190476190476191,26,0.38095238095238093,0,0,4,1
144,E,19,6,4,2,4.4,26,0.4,0,1,4,1
149,E,19,0,4,2,4.4,26,0.4,0,1,5,1
151,E,19,7,0,2,3.7586206896551726,26,0.0,1,0,5,1
153,E,19,7,1,2,3.892857142857143,26,0.07142857142857142,1,0,5,1
155,E,19,12,1,2,3.6296296296296298,26,0.07407407407407407,2,0,5,1
157,E,19,12,2,2,3.769230769230769,26,0.15384615384615385,2,0,5,1
159,E,19,12,3,2,3.92,26,0.24,2,0,5,1
161,E,19,13,3,2,3.9583333333333335,26,0.25,3,0,5,0
1,B,0,0,0,0,0,0,0,0,0,1,1
6,B,0,0,0,5,4.275862068965517,0,0.0,0,1,1,1
11,B,0,0,0,3,4.428571428571429,0,0.0,0,2,1,1
13,B,0,0,1,2,4.592592592592593,10,0.07407407407407407,0,0,1,1
15,B,0,7,1,2,4.230769230769231,10,0.07692307692307693,0,0,1,1
17,B,0,9,1,2,4.2,10,0.08,1,0,1,1
19,B,0,14,1,2,3.9166666666666665,10,0.08333333333333333,2,0,1,1
21,B,0,14,2,2,4.086956521739131,10,0.17391304347826086,2,0,1,1
23,B,0,15,2,2,4.181818181818182,10,0.18181818181818182,2,0,1,1
25,B,0,15,3,2,4.380952380952381,10,0.2857142857142857,2,0,1,1
27,B,0,22,3,1,4.25,17,0.3,0,0,1,1
28,B,0,22,3,1,4.473684210526316,17,0.3157894736842105,0,1,1,0
