,name,score,loot,num_dangers,num_players,expected_value,leader_score,prob_dying,extra,num_artifacts,round_number,decision
26,A,0,1,3,3,4.958333333333333,1,0.25,0,2,1,1
29,A,0,1,4,3,5.173913043478261,1,0.34782608695652173,0,2,1,1
32,A,0,0,4,3,5.173913043478261,1,0.34782608695652173,0,2,2,1
37,A,0,1,0,3,4.103448275862069,1,0.0,2,0,2,1
40,A,0,1,1,3,4.25,1,0.07142857142857142,2,0,2,1
43,A,0,2,1,3,4.296296296296297,1,0.07407407407407407,2,0,2,1
46,A,0,2,2,3,4.461538461538462,1,0.15384615384615385,2,0,2,1
49,A,0,0,2,3,4.461538461538462,1,0.15384615384615385,2,0,3,0
67,A,0,0,2,3,4.461538461538462,1,0.15384615384615385,2,0,4,1
72,A,0,1,0,5,4.0344827586206895,9,0.0,2,0,4,1
77,A,0,1,1,5,4.178571428571429,9,0.07142857142857142,2,0,4,0
101,A,3,0,1,5,4.178571428571429,9,0.07142857142857142,2,0,5,1
106,A,3,1,0,3,4.103448275862069,24,0.0,2,0,5,1
109,A,3,1,1,1,4.25,24,0.07142857142857142,0,0,5,1
110,A,3,1,1,1,4.407407407407407,24,0.07407407407407407,0,1,5,1
111,A,3,1,2,1,4.576923076923077,24,0.15384615384615385,0,1,5,1
112,A,3,8,2,1,4.48,24,0.16,0,1,5,1
113,A,3,8,2,1,4.666666666666667,24,0.16666666666666666,0,2,5,1
114,A,3,23,2,1,4.217391304347826,24,0.17391304347826086,0,2,5,0
0,A,0,0,0,0,0,0,0,0,0,1,0
19,A,0,0,0,0,0,0,0,0,0,2,1
24,A,0,1,0,3,4.103448275862069,4,0.0,2,0,2,1
27,A,0,1,1,3,4.25,4,0.07142857142857142,2,0,2,1
30,A,0,3,1,3,4.148148148148148,4,0.07407407407407407,3,0,2,1
33,A,0,3,2,3,4.3076923076923075,4,0.15384615384615385,3,0,2,0
36,A,6,0,2,3,4.3076923076923075,4,0.15384615384615385,3,0,3,1
41,A,6,2,0,4,3.896551724137931,6,0.0,3,0,3,1
45,A,6,2,0,4,4.0,6,0.0,4,0,3,0
61,A,12,0,0,4,4.0,6,0.0,4,0,4,1
66,A,12,0,1,3,4.275862068965517,12,0.06896551724137931,0,0,4,1
69,A,12,0,2,3,4.428571428571429,12,0.14285714285714285,0,0,4,1
72,A,12,3,2,3,4.185185185185185,12,0.14814814814814814,2,0,4,0
79,A,17,0,2,3,4.185185185185185,12,0.14814814814814814,2,0,5,1
84,A,17,0,1,5,4.275862068965517,17,0.06896551724137931,0,0,5,1
89,A,17,3,1,4,3.892857142857143,17,0.07142857142857142,3,0,5,1
93,A,17,4,1,3,3.888888888888889,17,0.07407407407407407,1,0,5,1
96,A,17,4,1,3,4.0,17,0.07692307692307693,2,0,5,0
2,C,0,0,0,0,0,0,0,0,0,1,1
6,C,0,0,1,4,4.275862068965517,0,0.06896551724137931,0,0,1,1
10,C,0,0,2,4,4.428571428571429,0,0.14285714285714285,0,0,1,0
15,C,0,0,2,4,4.428571428571429,0,0.14285714285714285,0,0,2,1
19,C,0,0,1,3,4.275862068965517,0,0.06896551724137931,0,0,2,1
21,C,0,0,2,2,4.428571428571429,0,0.14285714285714285,0,0,2,1
23,C,0,0,3,2,4.592592592592593,0,0.2222222222222222,0,0,2,1
25,C,0,0,4,2,4.769230769230769,0,0.3076923076923077,0,0,2,1
27,C,0,2,4,2,4.8,0,0.32,0,0,2,1
29,C,0,7,4,2,4.541666666666667,0,0.3333333333333333,1,0,2,1
31,C,0,8,4,2,4.608695652173913,0,0.34782608695652173,2,0,2,1
33,C,0,8,5,2,4.818181818181818,0,0.45454545454545453,2,0,2,0
37,C,9,0,5,2,4.818181818181818,0,0.45454545454545453,2,0,3,0
50,C,9,0,5,2,4.818181818181818,0,0.45454545454545453,2,0,4,1
55,C,9,3,0,5,3.7586206896551726,9,0.0,0,0,4,1
60,C,9,3,1,5,3.892857142857143,9,0.07142857142857142,0,0,4,1
64,C,9,3,2,4,4.037037037037037,9,0.14814814814814814,0,0,4,1
68,C,9,7,2,3,3.6538461538461537,12,0.15384615384615385,2,0,4,1
70,C,9,7,2,2,3.8,12,0.16,0,1,4,1
72,C,9,7,3,2,3.9583333333333335,12,0.25,0,1,4,1
74,C,9,12,3,2,3.652173913043478,12,0.2608695652173913,1,1,4,0
78,C,21,0,3,2,3.652173913043478,12,0.2608695652173913,1,1,5,1
83,C,21,0,1,4,4.275862068965517,21,0.06896551724137931,0,0,5,1
86,C,21,0,2,3,4.428571428571429,21,0.14285714285714285,0,0,5,1
88,C,21,0,3,2,4.592592592592593,21,0.2222222222222222,0,0,5,1
90,C,21,0,3,2,4.769230769230769,21,0.23076923076923078,0,1,5,1
92,C,21,0,3,2,4.92,21,0.24,1,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,0,5,4.172413793103448,0,0.0,3,0,1,1
13,D,0,0,1,5,4.321428571428571,0,0.07142857142857142,3,0,1,1
18,D,0,0,1,5,4.321428571428571,0,0.07142857142857142,3,0,2,1
23,D,0,0,1,5,4.275862068965517,3,0.06896551724137931,0,0,2,0
43,D,0,0,1,5,4.275862068965517,3,0.06896551724137931,0,0,3,1
48,D,0,2,0,5,3.8275862068965516,7,0.0,3,0,3,1
53,D,0,4,0,4,3.642857142857143,7,0.0,1,0,3,1
56,D,0,6,0,3,3.5185185185185186,8,0.0,1,0,3,1
58,D,0,11,0,2,3.230769230769231,14,0.0,1,0,3,1
60,D,0,11,1,2,3.36,14,0.08,1,0,3,1
62,D,0,11,2,2,3.5,14,0.16666666666666666,1,0,3,1
64,D,0,11,2,2,3.608695652173913,14,0.17391304347826086,2,0,3,1
68,D,0,0,2,2,3.608695652173913,14,0.17391304347826086,2,0,4,0
89,D,0,0,2,2,3.608695652173913,14,0.17391304347826086,2,0,5,1
94,D,0,3,0,5,3.7586206896551726,14,0.0,0,0,5,1
99,D,0,3,0,5,3.892857142857143,14,0.0,0,1,5,1
103,D,0,4,0,4,3.8518518518518516,22,0.0,1,0,5,1
107,D,0,4,1,4,4.0,22,0.07692307692307693,1,0,5,1
110,D,0,4,2,3,4.16,22,0.16,0,0,5,1
112,D,0,4,3,2,4.333333333333333,22,0.25,0,0,5,1
114,D,0,5,3,2,4.391304347826087,22,0.2608695652173913,1,0,5,1
116,D,0,11,3,2,4.0,22,0.2727272727272727,2,0,5,1
118,D,0,16,3,2,3.6666666666666665,22,0.2857142857142857,3,0,5,1
120,D,0,16,4,2,3.85,22,0.4,3,0,5,1
122,D,0,33,4,1,3.1578947368421053,24,0.42105263157894735,0,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,6,0,2,3.8275862068965516,0,0.0,1,0,1,1
7,A,0,8,0,2,3.7857142857142856,0,0.0,2,0,1,1
9,A,0,15,0,2,3.3703703703703702,0,0.0,3,0,1,1
11,A,0,15,0,2,3.5,0,0.0,3,1,1,1
13,A,0,17,0,2,3.48,0,0.0,3,1,1,1
15,A,0,17,1,2,3.625,0,0.08333333333333333,3,1,1,0
20,A,25,0,1,2,3.625,0,0.08333333333333333,3,1,2,1
25,A,25,0,1,5,4.275862068965517,31,0.06896551724137931,0,0,2,1
30,A,25,0,2,4,4.428571428571429,31,0.14285714285714285,0,0,2,1
34,A,25,2,2,4,4.185185185185185,31,0.14814814814814814,3,0,2,1
38,A,25,4,2,3,4.076923076923077,31,0.15384615384615385,1,0,2,1
41,A,25,4,2,3,4.24,31,0.16,1,1,2,0
50,A,35,0,2,3,4.24,31,0.16,1,1,3,1
55,A,35,0,1,5,4.275862068965517,35,0.06896551724137931,0,0,3,0
74,A,35,0,1,5,4.275862068965517,35,0.06896551724137931,0,0,4,1
79,A,35,0,1,4,4.275862068965517,35,0.06896551724137931,0,0,4,1
83,A,35,1,1,4,4.178571428571429,35,0.07142857142857142,3,0,4,0
101,A,37,0,1,4,4.178571428571429,35,0.07142857142857142,3,0,5,1
106,A,37,0,1,5,4.275862068965517,37,0.06896551724137931,0,0,5,1
111,A,37,0,1,5,4.357142857142857,37,0.07142857142857142,2,0,5,1
116,A,37,0,1,4,4.518518518518518,37,0.07407407407407407,0,1,5,0
3,D,0,0,0,0,0,0,0,0,0,1,0
11,D,0,0,0,0,0.0,0,0.0,0,0,2,1
15,D,0,0,0,4,4.206896551724138,0,0.0,2,0,2,1
19,D,0,0,1,4,4.357142857142857,0,0.07142857142857142,2,0,2,1
23,D,0,0,2,4,4.518518518518518,0,0.14814814814814814,2,0,2,1
27,D,0,0,3,4,4.6923076923076925,0,0.23076923076923078,2,0,2,1
32,D,0,0,3,4,4.6923076923076925,0,0.23076923076923078,2,0,3,0
63,D,0,0,3,4,4.6923076923076925,0,0.23076923076923078,2,0,4,1
66,D,0,0,1,3,4.275862068965517,15,0.06896551724137931,0,0,4,1
69,D,0,3,1,2,4.178571428571429,15,0.07142857142857142,1,0,4,1
70,D,0,14,1,1,3.925925925925926,15,0.07407407407407407,0,0,4,1
71,D,0,14,1,1,4.076923076923077,15,0.07692307692307693,0,1,4,1
72,D,0,14,2,1,4.24,15,0.16,0,1,4,1
73,D,0,14,2,1,4.416666666666667,15,0.16666666666666666,0,2,4,1
74,D,0,16,2,1,4.521739130434782,15,0.17391304347826086,0,2,4,0
78,D,26,0,2,1,4.521739130434782,15,0.17391304347826086,0,2,5,1
83,D,26,3,0,5,3.7586206896551726,26,0.0,0,0,5,1
87,D,26,5,0,4,3.5,26,0.0,3,0,5,1
91,D,26,7,0,4,3.2962962962962963,26,0.0,4,0,5,1
95,D,26,7,0,4,3.423076923076923,26,0.0,4,1,5,1
98,D,26,7,1,3,3.56,26,0.08,0,0,5,1
101,D,26,8,1,3,3.5,26,0.08333333333333333,2,0,5,1
104,D,26,8,2,3,3.652173913043478,26,0.17391304347826086,2,0,5,1
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,1,5,4.275862068965517,0,0.06896551724137931,0,0,1,1
11,D,0,2,1,3,4.178571428571429,0,0.07142857142857142,1,0,1,0
27,D,3,0,1,3,4.178571428571429,0,0.07142857142857142,1,0,2,1
32,D,3,0,0,4,4.275862068965517,15,0.0,0,1,2,1
36,D,3,0,1,4,4.428571428571429,15,0.07142857142857142,0,1,2,1
40,D,3,0,1,4,4.592592592592593,15,0.07407407407407407,0,2,2,0
48,D,8,0,1,4,4.592592592592593,15,0.07407407407407407,0,2,3,1
51,D,8,0,1,3,4.275862068965517,15,0.06896551724137931,0,0,3,1
54,D,8,0,1,3,4.428571428571429,15,0.07142857142857142,0,1,3,1
56,D,8,8,1,2,3.962962962962963,15,0.07407407407407407,1,0,3,1
58,D,8,15,1,2,3.5384615384615383,15,0.07692307692307693,2,0,3,1
60,D,8,15,2,1,3.68,32,0.16,0,0,3,0
64,D,23,0,2,1,3.68,32,0.16,0,0,4,1
68,D,23,2,0,4,3.896551724137931,32,0.0,3,0,4,1
72,D,23,2,1,3,4.035714285714286,37,0.07142857142857142,0,0,4,1
75,D,23,2,2,3,4.185185185185185,37,0.14814814814814814,0,0,4,1
78,D,23,4,2,3,4.076923076923077,37,0.15384615384615385,1,0,4,1
81,D,23,4,2,3,4.2,37,0.16,2,0,4,0
87,D,29,0,2,3,4.2,37,0.16,2,0,5,1
90,D,29,5,0,3,3.7586206896551726,37,0.0,0,0,5,1
93,D,29,6,0,3,3.75,37,0.0,1,0,5,1
96,D,29,8,0,3,3.6296296296296298,37,0.0,2,0,5,0
0,A,0,0,0,0,0,0,0,0,0,1,1
5,A,0,1,0,5,4.0344827586206895,0,0.0,2,0,1,1
10,A,0,3,0,4,3.7857142857142856,3,0.0,3,0,1,1
14,A,0,3,1,4,3.925925925925926,3,0.07407407407407407,3,0,1,1
18,A,0,4,1,4,3.8076923076923075,3,0.07692307692307693,6,0,1,1
22,A,0,4,2,4,3.96,3,0.16,6,0,1,1
26,A,0,4,3,3,4.125,10,0.25,0,0,1,1
29,A,0,9,3,3,3.5652173913043477,10,0.2608695652173913,2,0,1,1
32,A,0,12,3,3,3.3181818181818183,10,0.2727272727272727,2,0,1,1
35,A,0,12,3,3,3.4761904761904763,10,0.2857142857142857,2,1,1,1
38,A,0,12,4,1,3.65,13,0.4,0,1,1,1
39,A,0,26,4,1,3.1052631578947367,13,0.42105263157894735,0,1,1,0
40,A,31,0,4,1,3.1052631578947367,13,0.42105263157894735,0,1,2,0
48,A,31,0,4,1,3.1052631578947367,13,0.42105263157894735,0,1,3,1
53,A,31,0,0,4,4.206896551724138,31,0.0,2,0,3,1
57,A,31,0,0,4,4.25,31,0.0,5,0,3,1
61,A,31,0,1,4,4.407407407407407,31,0.07407407407407407,5,0,3,1
65,A,31,0,1,4,4.407407407407407,31,0.07407407407407407,5,0,4,1
70,A,31,2,0,5,3.896551724137931,31,0.0,1,0,4,1
75,A,31,2,1,5,4.035714285714286,31,0.07142857142857142,1,0,4,1
80,A,31,4,1,5,3.6666666666666665,31,0.07407407407407407,5,0,4,1
85,A,31,7,1,4,3.3076923076923075,31,0.07692307692307693,1,0,4,1
89,A,31,7,2,2,3.44,31,0.16,1,0,4,1
91,A,31,7,2,2,3.5416666666666665,31,0.16666666666666666,2,0,4,1
93,A,31,9,2,2,3.4782608695652173,31,0.17391304347826086,3,0,4,1
95,A,31,9,3,2,3.6363636363636362,31,0.2727272727272727,3,0,4,0
98,A,43,0,3,2,3.6363636363636362,31,0.2727272727272727,3,0,5,1
103,A,43,0,1,5,4.275862068965517,43,0.06896551724137931,0,0,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,0,0,5,4.241379310344827,0,0.0,1,0,1,1
11,E,0,0,0,2,4.392857142857143,0,0.0,1,1,1,1
13,E,0,0,1,2,4.555555555555555,0,0.07407407407407407,1,1,1,1
15,E,0,5,1,2,4.3076923076923075,0,0.07692307692307693,2,1,1,1
17,E,0,8,1,2,4.2,0,0.08,3,1,1,1
19,E,0,8,1,2,4.375,0,0.08333333333333333,3,2,1,0
27,E,21,0,1,2,4.375,0,0.08333333333333333,3,2,2,1
32,E,21,0,1,5,4.275862068965517,21,0.06896551724137931,0,0,2,1
36,E,21,1,1,4,4.285714285714286,21,0.07142857142857142,0,0,2,1
40,E,21,1,2,4,4.444444444444445,21,0.14814814814814814,0,0,2,1
44,E,21,1,3,4,4.615384615384615,21,0.23076923076923078,0,0,2,1
49,E,21,0,3,4,4.615384615384615,21,0.23076923076923078,0,0,3,1
53,E,21,0,0,4,4.275862068965517,21,0.0,0,1,3,1
57,E,21,0,1,4,4.428571428571429,21,0.07142857142857142,0,1,3,1
60,E,21,0,2,3,4.592592592592593,21,0.14814814814814814,0,0,3,1
61,E,21,0,2,1,4.769230769230769,21,0.15384615384615385,0,1,3,1
62,E,21,9,2,1,4.6,21,0.16,0,1,3,1
67,E,21,0,2,1,4.6,21,0.16,0,1,4,1
71,E,21,0,1,4,4.275862068965517,21,0.06896551724137931,0,0,4,1
75,E,21,0,2,4,4.428571428571429,21,0.14285714285714285,0,0,4,1
79,E,21,0,2,4,4.592592592592593,21,0.14814814814814814,0,1,4,1
83,E,21,3,2,4,4.230769230769231,21,0.15384615384615385,2,1,4,1
87,E,21,6,2,4,3.8,21,0.16,5,1,4,1
92,E,21,0,2,4,3.8,21,0.16,5,1,5,1
97,E,21,1,0,5,4.0344827586206895,21,0.0,2,0,5,0
4,E,0,0,0,0,0,0,0,0,0,1,1
7,E,0,0,0,3,4.275862068965517,0,0.0,0,1,1,1
9,E,0,7,0,2,3.892857142857143,5,0.0,1,0,1,1
11,E,0,7,0,2,4.037037037037037,5,0.0,1,1,1,0
18,E,13,0,0,2,4.037037037037037,5,0.0,1,1,2,1
21,E,13,0,1,3,4.275862068965517,14,0.06896551724137931,0,0,2,1
24,E,13,1,1,3,4.25,14,0.07142857142857142,2,0,2,1
27,E,13,6,1,3,3.8518518518518516,14,0.07407407407407407,2,0,2,1
29,E,13,6,1,2,4.0,14,0.07692307692307693,0,1,2,1
31,E,13,6,2,2,4.16,14,0.16,0,1,2,0
39,E,29,0,2,2,4.16,14,0.16,0,1,3,1
44,E,29,0,0,5,4.275862068965517,29,0.0,0,1,3,1
49,E,29,0,1,5,4.428571428571429,29,0.07142857142857142,0,1,3,0
81,E,39,0,1,5,4.428571428571429,29,0.07142857142857142,0,1,4,1
84,E,39,2,0,3,4.0344827586206895,39,0.0,1,0,4,1
87,E,39,2,1,3,4.178571428571429,39,0.07142857142857142,1,0,4,0
94,E,42,0,1,3,4.178571428571429,39,0.07142857142857142,1,0,5,1
98,E,42,0,1,4,4.275862068965517,42,0.06896551724137931,0,0,5,1
101,E,42,2,1,3,4.178571428571429,42,0.07142857142857142,1,0,5,1
104,E,42,6,1,3,3.814814814814815,42,0.07407407407407407,3,0,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,2,0,5,3.8275862068965516,0,0.0,3,0,1,1
13,E,0,2,1,4,3.9642857142857144,5,0.07142857142857142,0,0,1,1
17,E,0,2,1,4,4.074074074074074,5,0.07407407407407407,1,0,1,1
20,E,0,5,1,3,3.8076923076923075,5,0.07692307692307693,2,0,1,1
22,E,0,5,2,2,3.96,7,0.16,0,0,1,0
29,E,5,0,2,2,3.96,7,0.16,0,0,2,1
34,E,5,0,0,5,4.275862068965517,13,0.0,0,1,2,1
38,E,5,0,1,4,4.428571428571429,13,0.07142857142857142,0,0,2,1
42,E,5,0,1,4,4.518518518518518,13,0.07407407407407407,2,0,2,1
46,E,5,3,1,4,4.115384615384615,13,0.07692307692307693,5,0,2,1
49,E,5,3,2,3,4.28,15,0.16,0,0,2,1
51,E,5,5,2,2,4.25,16,0.16666666666666666,1,0,2,1
56,E,5,0,2,2,4.25,16,0.16666666666666666,1,0,3,1
61,E,5,0,1,5,4.275862068965517,16,0.06896551724137931,0,0,3,1
66,E,5,0,1,5,4.428571428571429,16,0.07142857142857142,0,1,3,1
71,E,5,0,2,5,4.592592592592593,16,0.14814814814814814,0,1,3,1
75,E,5,1,2,4,4.5,16,0.15384615384615385,3,0,3,1
79,E,5,1,2,4,4.6,16,0.16,5,0,3,1
83,E,5,1,2,4,4.791666666666667,16,0.16666666666666666,5,1,3,1
88,E,5,0,2,4,4.791666666666667,16,0.16666666666666666,5,1,4,1
92,E,5,4,0,4,3.689655172413793,26,0.0,1,0,4,1
96,E,5,4,0,4,3.8214285714285716,26,0.0,1,1,4,1
100,E,5,4,1,4,3.962962962962963,26,0.07407407407407407,1,1,4,1
104,E,5,4,2,4,4.115384615384615,26,0.15384615384615385,1,1,4,1
106,E,5,4,3,2,4.28,30,0.24,1,1,4,1
108,E,5,7,3,2,4.166666666666667,30,0.25,2,1,4,1
110,E,5,9,3,2,4.130434782608695,30,0.2608695652173913,3,1,4,0
117,E,27,0,3,2,4.130434782608695,30,0.2608695652173913,3,1,5,1
121,E,27,0,1,4,4.275862068965517,30,0.06896551724137931,0,0,5,1
125,E,27,0,1,4,4.428571428571429,30,0.07142857142857142,0,1,5,1
129,E,27,0,1,4,4.592592592592593,30,0.07407407407407407,0,2,5,1
133,E,27,3,1,4,4.269230769230769,30,0.07692307692307693,1,2,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
8,D,0,0,0,5,4.137931034482759,0,0.0,4,0,1,0
17,D,1,0,0,5,4.137931034482759,0,0.0,4,0,2,1
21,D,1,0,0,4,4.172413793103448,11,0.0,3,0,2,1
24,D,1,0,1,3,4.321428571428571,11,0.07142857142857142,0,0,2,1
27,D,1,0,2,3,4.481481481481482,11,0.14814814814814814,0,0,2,1
30,D,1,0,2,3,4.653846153846154,11,0.15384615384615385,0,1,2,1
32,D,1,0,2,1,4.84,11,0.16,0,2,2,1
33,D,1,11,2,1,4.583333333333333,11,0.16666666666666666,0,2,2,1
34,D,1,11,2,1,4.782608695652174,11,0.17391304347826086,0,3,2,0
38,D,42,0,2,1,4.782608695652174,11,0.17391304347826086,0,3,3,1
41,D,42,0,1,3,4.275862068965517,42,0.06896551724137931,0,0,3,1
43,D,42,1,1,2,4.321428571428571,42,0.07142857142857142,1,0,3,1
45,D,42,1,2,2,4.481481481481482,42,0.14814814814814814,1,0,3,1
47,D,42,1,3,2,4.653846153846154,42,0.23076923076923078,1,0,3,1
49,D,42,3,3,2,4.64,42,0.24,2,0,3,1
51,D,42,3,3,2,4.833333333333333,42,0.25,2,1,3,1
53,D,42,9,3,2,4.478260869565218,42,0.2608695652173913,3,1,3,1
55,D,42,9,3,2,4.681818181818182,42,0.2727272727272727,3,2,3,0
60,D,62,0,3,2,4.681818181818182,42,0.2727272727272727,3,2,4,1
63,D,62,0,1,3,4.275862068965517,62,0.06896551724137931,0,0,4,0
86,D,62,0,1,3,4.275862068965517,62,0.06896551724137931,0,0,5,1
91,D,62,0,0,5,4.241379310344827,62,0.0,1,0,5,1
96,D,62,0,0,5,4.321428571428571,62,0.0,3,0,5,1
100,D,62,0,1,4,4.481481481481482,62,0.07407407407407407,0,0,5,1
104,D,62,0,2,4,4.653846153846154,62,0.15384615384615385,0,0,5,1
108,D,62,2,2,4,4.4,62,0.16,3,0,5,1
111,D,62,2,2,3,4.583333333333333,62,0.16666666666666666,0,1,5,1
114,D,62,6,2,3,4.173913043478261,62,0.17391304347826086,2,1,5,1
117,D,62,6,3,3,4.363636363636363,62,0.2727272727272727,2,1,5,1
120,D,62,6,4,3,4.571428571428571,62,0.38095238095238093,2,1,5,1
123,D,62,11,4,3,3.95,62,0.4,4,1,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
9,E,0,3,0,5,3.689655172413793,0,0.0,2,0,1,1
14,E,0,3,1,5,3.8214285714285716,0,0.07142857142857142,2,0,1,1
18,E,0,3,2,4,3.962962962962963,5,0.14814814814814814,0,0,1,1
20,E,0,4,2,2,4.038461538461538,5,0.15384615384615385,0,0,1,1
21,E,0,5,2,1,4.16,5,0.16,0,0,1,0
26,E,5,0,2,1,4.16,5,0.16,0,0,2,1
29,E,5,0,1,3,4.275862068965517,5,0.06896551724137931,0,0,2,1
32,E,5,0,1,3,4.392857142857143,5,0.07142857142857142,1,0,2,1
34,E,5,1,1,2,4.481481481481482,5,0.07407407407407407,0,0,2,1
36,E,5,1,2,2,4.653846153846154,5,0.15384615384615385,0,0,2,1
38,E,5,8,2,2,4.24,5,0.16,1,0,2,1
40,E,5,8,3,2,4.416666666666667,5,0.25,1,0,2,1
42,E,5,8,4,2,4.608695652173913,5,0.34782608695652173,1,0,2,0
47,E,14,0,4,2,4.608695652173913,5,0.34782608695652173,1,0,3,1
52,E,14,0,1,5,4.275862068965517,14,0.06896551724137931,0,0,3,1
57,E,14,0,2,5,4.428571428571429,14,0.14285714285714285,0,0,3,1
62,E,14,0,2,5,4.555555555555555,14,0.14814814814814814,1,0,3,1
67,E,14,0,2,5,4.653846153846154,14,0.15384615384615385,3,0,3,1
71,E,14,3,2,4,4.28,14,0.16,2,0,3,1
74,E,14,4,2,3,4.25,14,0.16666666666666666,2,0,3,1
77,E,14,9,2,3,3.782608695652174,14,0.17391304347826086,2,0,3,1
78,E,14,9,2,1,3.9545454545454546,14,0.18181818181818182,0,1,3,1
79,E,14,16,2,1,3.8095238095238093,14,0.19047619047619047,0,1,3,1
80,E,14,33,2,1,3.15,14,0.2,0,1,3,0
85,E,52,0,2,1,3.15,14,0.2,0,1,4,1
89,E,52,3,0,4,3.793103448275862,52,0.0,2,0,4,1
92,E,52,3,0,3,3.9285714285714284,52,0.0,0,1,4,1
95,E,52,3,1,3,4.074074074074074,52,0.07407407407407407,0,1,4,1
98,E,52,3,1,3,4.1923076923076925,52,0.07692307692307693,1,1,4,1
101,E,52,5,1,3,4.08,52,0.08,2,1,4,1
104,E,52,8,1,3,3.875,52,0.08333333333333333,2,1,4,1
107,E,52,8,2,3,4.043478260869565,52,0.17391304347826086,2,1,4,1
110,E,52,8,3,3,4.2272727272727275,52,0.2727272727272727,2,1,4,1
113,E,52,8,4,3,4.428571428571429,52,0.38095238095238093,2,1,4,1
115,E,52,9,4,2,4.5,52,0.4,1,0,4,1
120,E,52,0,4,2,4.5,52,0.4,1,0,5,0
3,D,0,0,0,0,0,0,0,0,0,1,1
7,D,0,2,0,4,3.9655172413793105,0,0.0,1,0,1,1
10,D,0,6,0,3,3.642857142857143,3,0.0,1,0,1,1
13,D,0,7,0,3,3.5925925925925926,3,0.0,3,0,1,1
16,D,0,7,0,3,3.730769230769231,3,0.0,3,1,1,1
19,D,0,7,1,3,3.88,3,0.08,3,1,1,1
22,D,0,10,1,2,3.75,15,0.08333333333333333,1,0,1,1
24,D,0,15,1,2,3.4347826086956523,15,0.08695652173913043,2,0,1,1
26,D,0,15,1,2,3.590909090909091,15,0.09090909090909091,2,1,1,1
28,D,0,15,2,2,3.761904761904762,15,0.19047619047619047,2,1,1,1
30,D,0,22,2,2,3.25,15,0.2,2,1,1,0
35,D,29,0,2,2,3.25,15,0.2,2,1,2,1
40,D,29,1,0,5,4.0344827586206895,29,0.0,2,0,2,1
45,D,29,1,1,5,4.178571428571429,29,0.07142857142857142,2,0,2,1
50,D,29,1,2,5,4.333333333333333,29,0.14814814814814814,2,0,2,1
53,D,29,1,3,3,4.5,29,0.23076923076923078,0,0,2,1
58,D,29,0,3,3,4.5,29,0.23076923076923078,0,0,3,1
61,D,29,0,0,3,4.241379310344827,29,0.0,1,0,3,1
64,D,29,1,0,3,4.25,29,0.0,2,0,3,1
67,D,29,2,0,3,4.222222222222222,29,0.0,4,0,3,1
70,D,29,4,0,3,4.115384615384615,29,0.0,5,0,3,1
73,D,29,4,0,3,4.28,29,0.0,5,1,3,1
76,D,29,4,1,2,4.458333333333333,29,0.08333333333333333,0,0,3,1
77,D,29,4,2,1,4.6521739130434785,29,0.17391304347826086,0,0,3,1
78,D,29,4,3,1,4.863636363636363,29,0.2727272727272727,0,0,3,1
79,D,29,4,4,1,5.095238095238095,29,0.38095238095238093,0,0,3,1
83,D,29,0,4,1,5.095238095238095,29,0.38095238095238093,0,0,4,1
87,D,29,3,0,4,3.793103448275862,29,0.0,2,0,4,0
104,D,34,0,0,4,3.793103448275862,29,0.0,2,0,5,1
108,D,34,0,1,4,4.275862068965517,34,0.06896551724137931,0,0,5,1
112,D,34,4,1,4,3.8214285714285716,34,0.07142857142857142,1,0,5,1
116,D,34,7,1,4,3.4814814814814814,34,0.07407407407407407,2,0,5,1
120,D,34,8,1,4,3.4615384615384617,34,0.07692307692307693,2,0,5,1
123,D,34,9,1,3,3.4,34,0.08,2,0,5,1
126,D,34,11,1,3,3.25,34,0.08333333333333333,3,0,5,1
129,D,34,13,1,3,3.0869565217391304,34,0.08695652173913043,4,0,5,1
132,D,34,13,2,3,3.227272727272727,34,0.18181818181818182,4,0,5,1
4,E,0,0,0,0,0,0,0,0,0,1,1
8,E,0,2,0,4,3.896551724137931,0,0.0,3,0,1,1
10,E,0,2,1,2,4.035714285714286,3,0.07142857142857142,0,0,1,1
11,E,0,2,2,1,4.185185185185185,3,0.14814814814814814,0,0,1,1
12,E,0,16,2,1,3.8076923076923075,3,0.15384615384615385,0,0,1,1
13,E,0,29,2,1,3.44,3,0.16,0,0,1,1
14,E,0,29,3,1,3.5833333333333335,3,0.25,0,0,1,0
19,E,29,0,3,1,3.5833333333333335,3,0.25,0,0,2,1
24,E,29,2,0,5,3.8275862068965516,29,0.0,3,0,2,1
29,E,29,2,0,5,3.9642857142857144,29,0.0,3,1,2,0
38,E,32,0,0,5,3.9642857142857144,29,0.0,3,1,3,1
42,E,32,4,0,4,3.689655172413793,32,0.0,1,0,3,1
46,E,32,4,1,4,3.8214285714285716,32,0.07142857142857142,1,0,3,1
49,E,32,4,2,3,3.962962962962963,32,0.14814814814814814,0,0,3,1
52,E,32,4,3,3,4.115384615384615,32,0.23076923076923078,0,0,3,1
